GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1400000US53033031206,53033031206,"Census Tract 312.06, King County, Washington",4877,4662,3487,195,69,509,34,368,215,187,44,41,43,8,25,4,2,1,2,0,1,0,13,3,0,27,6,5,3,0,5,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031301,53033031301,"Census Tract 313.01, King County, Washington",2487,2437,2168,10,31,32,2,194,50,50,2,22,19,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031302,53033031302,"Census Tract 313.02, King County, Washington",4371,4219,3923,14,43,43,4,192,152,133,27,50,28,6,16,0,0,0,0,0,0,0,1,2,3,19,4,0,1,0,4,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031400,53033031400,"Census Tract 314, King County, Washington",5780,5635,5376,35,47,45,12,120,145,129,32,26,30,9,22,3,0,0,0,0,1,3,3,0,0,15,5,1,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033031501,53033031501,"Census Tract 315.01, King County, Washington",3616,3522,3363,7,33,37,3,79,94,80,4,34,28,0,8,0,0,1,0,2,0,0,2,1,0,10,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031502,53033031502,"Census Tract 315.02, King County, Washington",3876,3791,3666,12,47,24,6,36,85,81,5,38,21,4,4,0,0,1,0,3,0,0,3,1,1,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031601,53033031601,"Census Tract 316.01, King County, Washington",5134,4926,4471,89,45,195,15,111,208,197,32,48,66,7,18,2,6,0,1,3,0,1,13,0,0,11,1,0,0,0,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031603,53033031603,"Census Tract 316.03, King County, Washington",5728,5494,5024,105,55,229,14,67,234,194,27,44,73,10,15,1,10,2,0,1,0,0,10,0,1,34,12,7,2,0,3,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033031604,53033031604,"Census Tract 316.04, King County, Washington",4797,4496,3954,113,33,249,36,111,301,262,54,50,109,10,26,0,0,0,0,2,1,1,4,5,0,37,5,1,0,2,4,1,3,12,7,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031605,53033031605,"Census Tract 316.05, King County, Washington",3589,3467,3328,32,25,49,6,27,122,99,7,29,42,7,11,0,1,0,0,0,0,0,2,0,0,23,7,4,0,0,0,2,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031703,53033031703,"Census Tract 317.03, King County, Washington",6649,6324,5139,277,56,604,39,209,325,299,58,48,117,6,30,16,2,0,1,4,0,0,11,2,4,24,7,4,0,2,4,0,0,3,1,0,1,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031704,53033031704,"Census Tract 317.04, King County, Washington",5539,5152,3683,386,34,748,53,248,387,336,74,39,87,30,45,1,21,1,6,1,0,0,24,4,3,42,10,4,1,0,5,0,0,14,4,0,4,0,0,0,0,0,0,0,0,0,9,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031705,53033031705,"Census Tract 317.05, King County, Washington",3744,3555,2881,165,18,376,18,97,189,167,29,39,62,9,17,4,1,0,1,3,0,0,1,0,1,22,6,4,0,0,7,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031706,53033031706,"Census Tract 317.06, King County, Washington",6310,5915,4531,322,55,795,36,176,395,340,68,59,127,19,23,12,8,4,5,4,0,1,2,8,0,48,6,1,0,1,9,0,5,19,2,0,4,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031800,53033031800,"Census Tract 318, King County, Washington",4777,4541,3570,128,30,692,29,92,236,206,31,34,75,11,23,0,2,1,1,5,1,0,12,10,0,27,4,2,0,3,1,5,0,11,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031903,53033031903,"Census Tract 319.03, King County, Washington",6411,6129,5305,97,54,413,19,241,282,251,50,60,97,3,26,5,2,0,1,1,2,0,3,1,0,28,11,1,1,3,1,2,0,1,2,0,3,0,0,0,0,0,1,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031904,53033031904,"Census Tract 319.04, King County, Washington",3329,3228,3027,39,14,96,4,48,101,92,13,15,37,7,17,1,0,0,0,0,0,0,1,1,0,9,1,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031906,53033031906,"Census Tract 319.06, King County, Washington",3594,3452,2719,85,23,521,6,98,142,124,19,11,71,1,11,2,4,0,0,1,0,2,1,1,0,15,2,1,0,0,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031907,53033031907,"Census Tract 319.07, King County, Washington",7399,6949,4721,451,38,1597,26,116,450,389,65,33,180,16,28,8,25,4,4,1,0,0,20,5,0,58,11,4,0,3,14,0,0,18,5,0,2,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033031908,53033031908,"Census Tract 319.08, King County, Washington",4266,3941,2817,490,21,443,45,125,325,294,109,39,67,13,9,12,15,0,4,1,0,2,19,1,3,25,6,9,0,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
1400000US53033031909,53033031909,"Census Tract 319.09, King County, Washington",3037,2840,2031,211,10,541,11,36,197,181,37,31,69,2,10,0,7,0,0,2,0,0,14,7,2,16,2,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032002,53033032002,"Census Tract 320.02, King County, Washington",2906,2769,2589,43,25,69,5,38,137,117,7,30,47,6,19,0,0,0,0,1,0,0,2,5,0,15,3,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032003,53033032003,"Census Tract 320.03, King County, Washington",4754,4625,4405,50,30,96,2,42,129,123,20,34,39,8,19,1,1,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033032005,53033032005,"Census Tract 320.05, King County, Washington",6457,6033,5059,233,65,233,44,399,424,380,80,79,114,18,44,3,10,0,9,9,0,6,7,1,0,44,10,13,1,2,8,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032006,53033032006,"Census Tract 320.06, King County, Washington",4275,4130,3824,58,39,120,21,68,145,132,22,28,57,8,9,1,0,0,0,0,0,0,6,1,0,9,1,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032007,53033032007,"Census Tract 320.07, King County, Washington",3457,3315,3089,50,30,90,9,47,142,130,27,36,37,0,19,1,0,1,3,0,0,1,0,4,1,11,0,0,0,1,3,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032008,53033032008,"Census Tract 320.08, King County, Washington",4090,3890,3607,62,23,93,11,94,200,181,32,49,75,5,8,2,0,0,0,0,0,1,9,0,0,18,7,0,0,0,3,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033032010,53033032010,"Census Tract 320.10, King County, Washington",5175,4945,4501,104,16,232,18,74,230,195,29,20,98,6,21,4,5,0,3,2,0,0,5,2,0,33,0,0,0,2,8,0,0,14,1,0,5,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032011,53033032011,"Census Tract 320.11, King County, Washington",4117,3941,3593,86,15,192,6,49,176,165,33,20,74,2,15,1,12,0,0,1,0,0,2,5,0,11,0,6,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032102,53033032102,"Census Tract 321.02, King County, Washington",4546,4440,4243,21,27,105,8,36,106,99,13,27,38,4,9,4,0,0,0,0,0,0,2,2,0,7,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032103,53033032103,"Census Tract 321.03, King County, Washington",4280,4085,3588,40,27,291,3,136,195,166,24,23,66,12,16,2,4,0,0,5,0,6,1,7,0,27,1,3,0,0,4,2,0,14,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032104,53033032104,"Census Tract 321.04, King County, Washington",6033,5805,5113,91,32,365,17,187,228,207,33,43,99,8,16,0,1,0,0,1,0,0,3,3,0,17,2,0,0,1,7,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032203,53033032203,"Census Tract 322.03, King County, Washington",6638,6419,5124,92,17,1112,13,61,219,204,35,23,122,3,14,0,2,0,2,0,1,0,1,1,0,15,3,3,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032207,53033032207,"Census Tract 322.07, King County, Washington",3254,3153,2661,26,14,407,0,45,101,91,4,11,61,7,5,0,0,0,0,1,0,0,1,1,0,10,1,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032208,53033032208,"Census Tract 322.08, King County, Washington",7936,7714,6359,75,31,1185,6,58,222,202,21,33,100,4,17,2,10,0,0,1,0,0,6,8,0,18,4,0,0,1,5,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033032210,53033032210,"Census Tract 322.10, King County, Washington",10572,10065,7037,157,27,2723,15,106,507,451,56,49,274,15,29,0,3,1,2,2,0,0,6,14,0,56,9,7,3,0,11,0,6,7,3,7,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032211,53033032211,"Census Tract 322.11, King County, Washington",4803,4609,3380,59,10,1092,17,51,194,176,20,11,110,4,7,0,3,0,0,0,0,0,11,10,0,17,0,1,0,3,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032212,53033032212,"Census Tract 322.12, King County, Washington",7787,7439,5333,108,19,1862,11,106,348,322,45,28,169,8,29,5,10,1,0,2,0,0,13,12,0,22,1,7,0,0,4,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032213,53033032213,"Census Tract 322.13, King County, Washington",4376,4235,3563,25,14,597,0,36,141,131,13,6,88,3,12,0,2,0,0,0,0,1,3,3,0,10,5,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032214,53033032214,"Census Tract 322.14, King County, Washington",6264,6026,3786,84,19,2099,2,36,238,215,28,21,135,0,2,0,8,0,3,1,0,0,5,12,0,22,5,6,1,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032215,53033032215,"Census Tract 322.15, King County, Washington",4629,4448,3208,39,6,1168,4,23,181,172,11,6,128,6,5,0,6,0,0,0,0,0,3,7,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032307,53033032307,"Census Tract 323.07, King County, Washington",6368,6129,5714,50,28,252,14,71,239,222,21,35,133,5,13,4,1,0,0,6,0,1,3,0,0,17,4,1,1,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032309,53033032309,"Census Tract 323.09, King County, Washington",5212,5021,3399,82,10,1422,6,102,191,185,39,19,97,1,7,1,6,0,1,2,0,0,5,7,0,6,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032311,53033032311,"Census Tract 323.11, King County, Washington",5837,5643,5269,41,24,229,10,70,194,178,16,30,98,7,20,0,2,0,0,2,0,0,1,0,2,16,1,4,0,3,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032313,53033032313,"Census Tract 323.13, King County, Washington",5576,5368,3093,78,22,1973,7,195,208,194,35,37,67,5,25,4,2,0,0,2,0,0,3,14,0,11,1,2,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032315,53033032315,"Census Tract 323.15, King County, Washington",5256,5064,4748,21,13,233,8,41,192,177,18,24,108,11,4,1,7,0,1,0,0,1,2,0,0,13,5,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032316,53033032316,"Census Tract 323.16, King County, Washington",5495,5264,4191,37,11,985,1,39,231,213,41,32,98,1,21,1,3,0,0,0,0,0,3,13,0,17,2,0,0,3,4,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032317,53033032317,"Census Tract 323.17, King County, Washington",6038,5804,4997,47,16,672,3,69,234,215,25,33,123,7,10,0,5,0,1,0,0,0,2,9,0,18,7,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032318,53033032318,"Census Tract 323.18, King County, Washington",5646,5393,4043,61,15,1207,5,62,253,239,30,30,148,11,7,1,0,0,0,1,0,0,1,10,0,14,2,0,0,0,4,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032319,53033032319,"Census Tract 323.19, King County, Washington",4703,4505,3882,80,19,376,12,136,198,173,37,32,63,11,18,4,0,0,1,1,0,0,3,3,0,25,12,2,0,1,2,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032320,53033032320,"Census Tract 323.20, King County, Washington",4205,4046,3721,36,21,224,9,35,159,150,17,34,83,2,5,1,0,0,3,0,1,0,0,4,0,9,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032321,53033032321,"Census Tract 323.21, King County, Washington",4959,4770,3591,25,9,1102,5,38,189,180,13,19,117,4,14,2,1,0,0,1,0,0,1,8,0,9,0,3,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032322,53033032322,"Census Tract 323.22, King County, Washington",3344,3216,2834,26,12,323,2,19,128,122,14,18,76,3,6,0,2,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032323,53033032323,"Census Tract 323.23, King County, Washington",5483,5296,4043,62,12,1066,10,103,187,178,20,20,93,0,13,2,9,2,0,3,0,0,8,8,0,7,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032324,53033032324,"Census Tract 323.24, King County, Washington",5053,4818,3772,95,36,740,3,172,235,217,35,31,104,7,13,3,4,0,1,2,0,0,4,13,0,18,4,0,0,0,2,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032325,53033032325,"Census Tract 323.25, King County, Washington",5791,5485,3674,164,28,1253,16,350,306,279,36,29,109,8,55,6,9,0,2,1,0,1,4,19,0,27,6,4,0,0,5,0,1,5,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032326,53033032326,"Census Tract 323.26, King County, Washington",3762,3629,3138,21,19,249,3,199,133,127,20,18,58,3,22,0,1,0,4,0,0,0,1,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032327,53033032327,"Census Tract 323.27, King County, Washington",3834,3752,3452,28,3,262,2,5,82,73,10,12,37,3,4,0,2,0,0,0,0,1,2,2,0,9,1,1,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032328,53033032328,"Census Tract 323.28, King County, Washington",3245,3126,2847,26,8,192,2,51,119,114,12,23,63,1,9,0,0,0,3,1,0,0,2,0,0,5,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032329,53033032329,"Census Tract 323.29, King County, Washington",6599,6340,4145,69,10,2047,0,69,259,245,22,21,146,6,11,2,4,0,0,3,0,0,3,27,0,12,2,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032401,53033032401,"Census Tract 324.01, King County, Washington",5859,5667,5344,27,43,133,3,117,192,175,26,50,75,6,13,0,0,0,0,0,0,2,3,0,0,15,1,1,0,1,5,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032402,53033032402,"Census Tract 324.02, King County, Washington",6010,5792,5415,17,35,151,4,170,218,203,10,62,94,4,15,2,1,0,1,4,0,0,1,9,0,14,4,1,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032500,53033032500,"Census Tract 325, King County, Washington",5237,5079,4635,45,41,158,3,197,158,147,12,47,41,12,15,2,4,0,0,3,0,3,1,7,0,6,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032601,53033032601,"Census Tract 326.01, King County, Washington",2785,2691,2567,4,21,27,4,68,94,91,11,33,26,3,12,2,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032602,53033032602,"Census Tract 326.02, King County, Washington",11041,10580,9277,104,71,1020,8,100,461,438,71,76,236,12,20,1,0,0,5,1,0,0,7,9,0,23,7,6,0,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032702,53033032702,"Census Tract 327.02, King County, Washington",6545,6320,6091,24,52,96,14,43,225,211,30,57,65,13,36,2,1,0,0,1,0,1,2,2,1,12,2,0,1,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032703,53033032703,"Census Tract 327.03, King County, Washington",2020,1929,1778,9,41,32,2,67,91,88,15,30,13,4,18,1,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032704,53033032704,"Census Tract 327.04, King County, Washington",6014,5824,5479,32,63,82,10,158,190,182,19,93,34,9,19,0,0,0,0,3,0,0,2,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033032800,53033032800,"Census Tract 328, King County, Washington",2851,2790,2702,3,33,32,1,19,61,55,6,23,17,0,7,0,2,0,0,0,0,0,0,0,0,6,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033990100,53033990100,"Census Tract 9901, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5300100,5300100,"Aberdeen city, Washington",16896,16063,13584,135,617,319,49,1359,833,781,88,330,134,24,136,7,4,1,3,13,2,15,5,15,4,50,10,3,0,4,5,7,2,11,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5300135,5300135,"Aberdeen Gardens CDP, Washington",279,265,254,0,5,6,0,0,14,14,3,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5300275,5300275,"Acme CDP, Washington",246,229,225,1,3,0,0,0,17,14,1,11,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5300380,5300380,"Addy CDP, Washington",268,242,224,1,15,0,0,2,26,23,11,9,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5300800,5300800,"Ahtanum CDP, Washington",3601,3487,3173,9,48,23,3,231,114,106,15,44,17,0,17,3,0,0,0,0,0,0,2,1,7,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1600000US5300905,5300905,"Airway Heights city, Washington",6114,5843,4800,438,229,211,56,109,271,244,53,63,52,7,24,3,7,4,0,4,0,0,26,1,0,22,4,6,0,1,4,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5301010,5301010,"Albion town, Washington",579,551,535,4,3,6,0,3,28,28,0,22,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5301045,5301045,"Alder CDP, Washington",227,222,215,2,4,1,0,0,5,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
