GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033022801,53033022801,"Census Tract 228.01, King County, Washington",4663,3906,1509,2334,359,748,239,988,63,0,0,63,757,223,534
1400000US53033022802,53033022802,"Census Tract 228.02, King County, Washington",3274,2896,1269,1571,233,459,285,594,56,0,0,56,378,186,192
1400000US53033022803,53033022803,"Census Tract 228.03, King County, Washington",2806,2441,1061,1336,188,459,164,525,44,0,0,44,365,74,291
1400000US53033022901,53033022901,"Census Tract 229.01, King County, Washington",2287,1792,834,926,237,207,106,376,32,0,0,32,495,227,268
1400000US53033022902,53033022902,"Census Tract 229.02, King County, Washington",4938,4416,1787,2543,388,778,415,962,86,0,0,86,522,297,225
1400000US53033023000,53033023000,"Census Tract 230, King County, Washington",3984,3598,1737,1823,255,605,222,741,38,0,0,38,386,256,130
1400000US53033023100,53033023100,"Census Tract 231, King County, Washington",2886,2711,1190,1477,230,474,210,563,44,0,0,44,175,74,101
1400000US53033023201,53033023201,"Census Tract 232.01, King County, Washington",3188,2336,906,1386,129,504,213,540,44,0,0,44,852,249,603
1400000US53033023202,53033023202,"Census Tract 232.02, King County, Washington",2242,1909,890,996,141,290,59,506,23,0,0,23,333,112,221
1400000US53033023300,53033023300,"Census Tract 233, King County, Washington",4494,3799,1787,1971,251,624,323,773,41,0,0,41,695,237,458
1400000US53033023401,53033023401,"Census Tract 234.01, King County, Washington",2493,2206,1090,1081,82,492,108,399,35,0,0,35,287,146,141
1400000US53033023402,53033023402,"Census Tract 234.02, King County, Washington",6076,5645,2873,2739,368,765,392,1214,33,0,0,33,431,137,294
